rebalance_date,strategy_a_turnover,strategy_a_transaction_cost,strategy_a_slippage,strategy_a_net_return,strategy_b_turnover,strategy_b_transaction_cost,strategy_b_slippage,strategy_b_net_return,benchmark_market_turnover,benchmark_market_transaction_cost,benchmark_market_slippage,benchmark_market_net_return,benchmark_equal_weight_turnover,benchmark_equal_weight_transaction_cost,benchmark_equal_weight_slippage,benchmark_equal_weight_net_return,benchmark_simple_rule_turnover,benchmark_simple_rule_transaction_cost,benchmark_simple_rule_slippage,benchmark_simple_rule_net_return
2025-04-11,1.0,0.001,0.0005,0.004781422791774291,1.0,0.001,0.0005,0.004781422791774291,1.0,0.001,0.0005,0.007593414163681301,1.0,0.001,0.0005,0.00249109301333678,1.0,0.001,0.0005,0.0049364495689355106
2025-04-18,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.0032841785841256697,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.0032841785841256697,0.0,0.0,0.0,0.0024576734025123,0.0,0.0,0.0,0.012725721531149007,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0034019109670964903
2025-04-25,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.01029375047184829,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.01029375047184829,0.0,0.0,0.0,0.0122582402615092,0.0,0.0,0.0,0.016633535837435015,0.3,0.0003,0.00015,-0.0018702130888920787
2025-04-30,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.02898512108240526,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.02898512108240526,0.0,0.0,0.0,0.0339261285909713,0.0,0.0,0.0,0.025149981532645617,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.010878061728922781
2025-05-09,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.0033846214704561493,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.0033846214704561493,0.0,0.0,0.0,0.0117836100696304,0.0,0.0,0.0,0.007448802063325332,0.6,0.0006,0.0003,0.007301235909033369
2025-05-16,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0060792667829622305,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0060792667829622305,0.0,0.0,0.0,-0.0002646903123345,0.0,0.0,0.0,-0.001323022882367793,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.015524794484756443
2025-05-23,0.3,0.0003,0.00015,-0.00738230387349319,0.3,0.0003,0.00015,-0.00738230387349319,0.0,0.0,0.0,-0.0076780513635159,0.0,0.0,0.0,-0.0005842306544227171,0.2,0.0002,0.0001,-0.009778823483965712
2025-05-30,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.014764841460624479,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.014764841460624479,0.0,0.0,0.0,0.0096051227321236,0.0,0.0,0.0,0.02261062589677528,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.03181222191081282
2025-06-06,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.00967429228586792,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.00967429228586792,0.0,0.0,0.0,-0.0015894039735099,0.0,0.0,0.0,0.001161440337237282,0.2,0.0002,0.0001,0.0261489439400189
2025-06-13,0.6,0.0006,0.0003,-0.01462647134516275,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.04085261465727318,0.0,0.0,0.0,-0.0037145131334571,0.0,0.0,0.0,-0.01267010617895308,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.040409438208167454
2025-06-20,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.01563552010272589,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.015485520102725891,0.0,0.0,0.0,0.0226364846870839,0.0,0.0,0.0,0.02753382669054287,0.6,0.0006,0.0003,0.0207183342143453
2025-06-27,0.6,0.0006,0.0003,0.011692607731429112,0.6,0.0006,0.0003,0.011692607731429112,0.0,0.0,0.0,0.01796875,0.0,0.0,0.0,0.012202132521943774,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.014010878719931473
2025-07-04,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.016953658658002458,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.02239063501089052,0.0,0.0,0.0,0.0120235354310564,0.0,0.0,0.0,0.01604932045020982,0.6,0.0006,0.0003,0.014134812486663218
2025-07-11,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.007646889188263821,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.006896889188263819,0.0,0.0,0.0,0.013397371081901,0.0,0.0,0.0,0.01866608693867891,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.020189749404096218
2025-07-18,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.021199694664899644,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.021199694664899644,0.0,0.0,0.0,0.0177101521576452,0.0,0.0,0.0,0.022031395001035504,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.02086348713756239
2025-07-25,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.021003927699897416,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.006659557942306061,0.0,0.0,0.0,-0.017156862745098,0.0,0.0,0.0,-0.01148122807576328,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.0017241150448910495
2025-08-01,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.012734870452331971,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.012734870452331971,0.0,0.0,0.0,0.0124688279301745,0.0,0.0,0.0,0.012966581304516632,0.3,0.0003,0.00015,-0.0005188895607403899
2025-08-08,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.03962785440612787,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.03962785440612787,0.0,0.0,0.0,0.0275862068965517,0.0,0.0,0.0,0.03282166827677287,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.05657338165777464
2025-08-15,0.6,0.0006,0.0003,0.04216493152942984,0.6,0.0006,0.0003,0.04216493152942984,0.0,0.0,0.0,0.0441035474592521,0.0,0.0,0.0,0.03559788340588946,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.08082019301446285
2025-08-22,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.07476720307823208,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.07476720307823208,0.0,0.0,0.0,0.0280073461891643,0.0,0.0,0.0,0.024429838442043227,0.6,0.0006,0.0003,0.08953004299609313
2025-08-29,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.03614470870127563,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.03614470870127563,0.0,0.0,0.0,-0.0104957570343903,0.0,0.0,0.0,-0.0037431823231532896,0.2,0.0002,0.0001,-0.03586036548006343
2025-09-05,1.0000000000000002,0.0010000000000000002,0.0005000000000000001,0.03857341573928228,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.028320112241132952,0.0,0.0,0.0,0.0151207402392237,0.0,0.0,0.0,0.021110032257954575,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.027248092459360992
2025-09-12,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.007281024895750289,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.007281024895750289,0.0,0.0,0.0,-0.003779457536683,0.0,0.0,0.0,0.0007077603238849514,0.3,0.0003,0.00015,0.015544625478899534
2025-09-19,0.6,0.0006,0.0003,0.019220238193620388,0.6,0.0006,0.0003,0.019220238193620388,0.0,0.0,0.0,0.0104887301941529,0.0,0.0,0.0,0.005807320104548197,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.033935407300208
2025-09-26,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.01984613396431803,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.01984613396431803,0.0,0.0,0.0,0.0090547703180212,0.0,0.0,0.0,0.008729229309421788,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.022286343854987754
2025-09-30,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.05537151365157193,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.05537151365157193,0.0,0.0,0.0,-0.0075790385448246,0.0,0.0,0.0,-0.012034480401298998,0.2,0.0002,0.0001,-0.03843475029686947
2025-10-10,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0591083495504635,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0591083495504635,0.0,0.0,0.0,-0.0206701479547432,0.0,0.0,0.0,-0.029273278221825415,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.05019511524092034
2025-10-17,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.04053906185143296,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.04053906185143296,0.0,0.0,0.0,0.03243723616974,0.0,0.0,0.0,0.030114869056323813,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,0.0194974483093579
2025-10-24,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.01981257494260869,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.01981257494260869,0.0,0.0,0.0,-0.0030126963632451,0.0,0.0,0.0,0.002407388176316674,0.2,0.0002,0.0001,0.025749512331969895
2025-10-31,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.011169807426520042,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.011169807426520042,0.0,0.0,0.0,0.0084178717893372,0.0,0.0,0.0,0.001866992810504563,0.1,0.0001,5e-05,0.00974077699571803
2025-11-07,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00727849308678612,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00727849308678612,0.0,0.0,0.0,-0.011558219178082,0.0,0.0,0.0,-0.004465756747918481,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.01072295186587563
2025-11-14,0.6,0.0006,0.0003,-0.0545001603933383,0.6,0.0006,0.0003,-0.0545001603933383,0.0,0.0,0.0,-0.0383282806409702,0.0,0.0,0.0,-0.04428228666706271,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.06493711957616041
2025-11-21,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.028649299811924836,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.028649299811924836,0.0,0.0,0.0,0.0159873902274261,0.0,0.0,0.0,0.025513513312963212,0.6,0.0006,0.0003,0.019146463724715127
2025-11-28,0.6,0.0006,0.0003,0.0049641743794745,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.00627086171371957,0.0,0.0,0.0,0.013962765957447,0.0,0.0,0.0,0.007447249220718207,0.3,0.0003,0.00015,0.00507671706760551
2025-12-05,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00292730940777393,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.00292730940777393,0.0,0.0,0.0,-0.0008743169398908,0.0,0.0,0.0,-0.0021912406369357477,0.49999999999999994,0.0004999999999999999,0.00024999999999999995,-0.01374761051594254
2025-12-12,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.02078716471284538,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.02078716471284538,0.0,0.0,0.0,-0.0013126230584116,0.0,0.0,0.0,-0.006100580887920402,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.020236153639792184
2025-12-19,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.02407752083246431,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.02407752083246431,0.0,0.0,0.0,0.0210295728368015,0.0,0.0,0.0,0.01953608948028165,0.3,0.0003,0.00015,0.03704680394794931
2025-12-26,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.02633145568803349,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.02744258262146562,0.0,0.0,0.0,0.0289637416863335,0.0,0.0,0.0,0.028795560821819412,0.3,0.0003,0.00015,0.03179994044874006
2025-12-31,0.6,0.0006,0.0003,0.04677385255742717,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.046623852557427174,0.0,0.0,0.0,0.0285097192224621,0.0,0.0,0.0,0.04649495195344185,0.6,0.0006,0.0003,0.07771118584400609
2026-01-09,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.02284470555702744,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.02284470555702744,0.0,0.0,0.0,-0.0054598908021838,0.0,0.0,0.0,0.0054748255545645046,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.02893156853560216
2026-01-16,0.6,0.0006,0.0003,0.004325871599395191,0.6,0.0006,0.0003,0.004325871599395191,0.0,0.0,0.0,-0.0067567567567567,0.0,0.0,0.0,0.009340275181513825,0.3,0.0003,0.00015,0.02114256708931501
2026-01-23,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,-0.03262233951868753,0.6,0.0006,0.0003,-0.04219546487128648,0.0,0.0,0.0,0.0014880952380953,0.0,0.0,0.0,-0.005105686053035062,0.3,0.0003,0.00015,-0.004345361934861851
2026-01-30,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.030990666735360165,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.030990666735360165,0.0,0.0,0.0,-0.0131606877520696,0.0,0.0,0.0,-0.019708518149813874,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,-0.0759482265121597
2026-02-06,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.019327429431086604,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.019327429431086604,0.0,0.0,0.0,0.0047322004732202,0.0,0.0,0.0,0.009163716798591326,0.7000000000000001,0.0007000000000000001,0.00035000000000000005,0.00824452140106353
2026-02-13,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,0.038234121107660814,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,0.05179343204256124,0.0,0.0,0.0,0.0145579105116675,0.0,0.0,0.0,0.012636221647188655,0.2,0.0002,0.0001,0.07174931893778762
2026-02-27,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.03074781985919929,0.6,0.0006,0.0003,-0.0004606601990828107,0.0,0.0,0.0,-0.0122751322751322,0.0,0.0,0.0,-0.02034301434227402,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.0003232117708476713
2026-03-06,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.010471391415455309,0.9000000000000002,0.0009000000000000003,0.00045000000000000015,-0.01062139141545531,0.0,0.0,0.0,0.0021427040925647,0.0,0.0,0.0,-0.0019886770438093428,0.39999999999999997,0.00039999999999999996,0.00019999999999999998,0.005874708820576769
2026-03-13,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0526419037300589,0.8000000000000002,0.0008000000000000001,0.0004000000000000001,-0.0526419037300589,0.0,0.0,0.0,-0.0215950395552704,0.0,0.0,0.0,-0.02722449589440044,0.3,0.0003,0.00015,-0.027591257851503976
2026-03-16,0.6,0.0006,0.0003,-0.08879205151524605,0.6,0.0006,0.0003,-0.08879205151524605,0.0,0.0,0.0,-0.0534188034188034,0.0,0.0,0.0,-0.06435713024543809,0.2,0.0002,0.0001,-0.0190225099979054
